Course,Previous qualification,Mother's qualification,Father's qualification,Scholarship holder,Curricular units 1st sem (credited),Curricular units 1st sem (grade),Unemployment rate,Inflation rate,GDP,order,value,abs_value,metric,n_train,n_test,seed
0,1,1,1,0,0,1,0,1,1,6,0.6283905967450272,0.6283905967450272,accuracy,3318,1106,42
0,1,1,1,0,0,0,1,1,1,6,0.523508137432188,0.523508137432188,accuracy,3318,1106,42
0,1,1,0,1,1,1,1,0,0,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,1,0,1,1,1,0,1,0,6,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,1,1,0,1,1,1,0,0,1,6,0.6419529837251357,0.6419529837251357,accuracy,3318,1106,42
0,1,1,0,1,1,0,1,1,0,6,0.527124773960217,0.527124773960217,accuracy,3318,1106,42
0,1,1,0,1,1,0,1,0,1,6,0.5334538878842676,0.5334538878842676,accuracy,3318,1106,42
0,1,1,0,1,1,0,0,1,1,6,0.530741410488246,0.530741410488246,accuracy,3318,1106,42
0,1,1,0,1,0,1,1,1,0,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,1,0,1,0,1,1,0,1,6,0.6320072332730561,0.6320072332730561,accuracy,3318,1106,42
0,1,1,0,1,0,1,0,1,1,6,0.6320072332730561,0.6320072332730561,accuracy,3318,1106,42
0,1,1,0,1,0,0,1,1,1,6,0.5189873417721519,0.5189873417721519,accuracy,3318,1106,42
0,1,1,0,0,1,1,1,1,0,6,0.6338155515370705,0.6338155515370705,accuracy,3318,1106,42
0,1,1,0,0,1,1,1,0,1,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,1,0,0,1,1,0,1,1,6,0.6419529837251357,0.6419529837251357,accuracy,3318,1106,42
0,1,1,0,0,1,0,1,1,1,6,0.5171790235081374,0.5171790235081374,accuracy,3318,1106,42
0,1,1,0,0,0,1,1,1,1,6,0.6292947558770343,0.6292947558770343,accuracy,3318,1106,42
0,1,0,1,1,1,1,1,0,0,6,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
0,1,0,1,1,1,1,0,1,0,6,0.64376130198915,0.64376130198915,accuracy,3318,1106,42
0,1,0,1,1,1,1,0,0,1,6,0.6482820976491862,0.6482820976491862,accuracy,3318,1106,42
0,1,0,1,1,1,0,1,1,0,6,0.5334538878842676,0.5334538878842676,accuracy,3318,1106,42
0,1,0,1,1,1,0,1,0,1,6,0.5334538878842676,0.5334538878842676,accuracy,3318,1106,42
0,1,0,1,1,1,0,0,1,1,6,0.538878842676311,0.538878842676311,accuracy,3318,1106,42
0,1,0,1,1,0,1,1,1,0,6,0.6311030741410488,0.6311030741410488,accuracy,3318,1106,42
0,1,0,1,1,0,1,1,0,1,6,0.6329113924050633,0.6329113924050633,accuracy,3318,1106,42
0,1,0,1,1,0,1,0,1,1,6,0.6320072332730561,0.6320072332730561,accuracy,3318,1106,42
0,1,0,1,1,0,0,1,1,1,6,0.5198915009041591,0.5198915009041591,accuracy,3318,1106,42
0,1,0,1,0,1,1,1,1,0,6,0.6338155515370705,0.6338155515370705,accuracy,3318,1106,42
0,1,0,1,0,1,1,1,0,1,6,0.6320072332730561,0.6320072332730561,accuracy,3318,1106,42
0,1,0,1,0,1,1,0,1,1,6,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,1,0,1,0,1,0,1,1,1,6,0.5162748643761302,0.5162748643761302,accuracy,3318,1106,42
0,1,0,1,0,0,1,1,1,1,6,0.6329113924050633,0.6329113924050633,accuracy,3318,1106,42
0,1,0,0,1,1,1,1,1,0,6,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,1,0,0,1,1,1,1,0,1,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,0,0,1,1,1,0,1,1,6,0.6446654611211573,0.6446654611211573,accuracy,3318,1106,42
0,1,0,0,1,1,0,1,1,1,6,0.5054249547920434,0.5054249547920434,accuracy,3318,1106,42
0,1,0,0,1,0,1,1,1,1,6,0.6320072332730561,0.6320072332730561,accuracy,3318,1106,42
0,1,0,0,0,1,1,1,1,1,6,0.6365280289330922,0.6365280289330922,accuracy,3318,1106,42
0,0,1,1,1,1,1,1,0,0,6,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,0,1,1,1,1,1,0,1,0,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,0,1,1,1,1,1,0,0,1,6,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,0,1,1,1,1,0,1,1,0,6,0.5189873417721519,0.5189873417721519,accuracy,3318,1106,42
0,0,1,1,1,1,0,1,0,1,6,0.523508137432188,0.523508137432188,accuracy,3318,1106,42
0,0,1,1,1,1,0,0,1,1,6,0.5216998191681737,0.5216998191681737,accuracy,3318,1106,42
0,0,1,1,1,0,1,1,1,0,6,0.6238698010849909,0.6238698010849909,accuracy,3318,1106,42
0,0,1,1,1,0,1,1,0,1,6,0.6301989150090416,0.6301989150090416,accuracy,3318,1106,42
0,0,1,1,1,0,1,0,1,1,6,0.6274864376130199,0.6274864376130199,accuracy,3318,1106,42
0,0,1,1,1,0,0,1,1,1,6,0.5027124773960217,0.5027124773960217,accuracy,3318,1106,42
0,0,1,1,0,1,1,1,1,0,6,0.6265822784810127,0.6265822784810127,accuracy,3318,1106,42
0,0,1,1,0,1,1,1,0,1,6,0.6365280289330922,0.6365280289330922,accuracy,3318,1106,42
0,0,1,1,0,1,1,0,1,1,6,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,0,1,1,0,1,0,1,1,1,6,0.4945750452079566,0.4945750452079566,accuracy,3318,1106,42
0,0,1,1,0,0,1,1,1,1,6,0.6292947558770343,0.6292947558770343,accuracy,3318,1106,42
0,0,1,0,1,1,1,1,1,0,6,0.6365280289330922,0.6365280289330922,accuracy,3318,1106,42
0,0,1,0,1,1,1,1,0,1,6,0.6329113924050633,0.6329113924050633,accuracy,3318,1106,42
0,0,1,0,1,1,1,0,1,1,6,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
0,0,1,0,1,1,0,1,1,1,6,0.5198915009041591,0.5198915009041591,accuracy,3318,1106,42
0,0,1,0,1,0,1,1,1,1,6,0.6229656419529838,0.6229656419529838,accuracy,3318,1106,42
0,0,1,0,0,1,1,1,1,1,6,0.6292947558770343,0.6292947558770343,accuracy,3318,1106,42
0,0,0,1,1,1,1,1,1,0,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,0,0,1,1,1,1,1,0,1,6,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,0,0,1,1,1,1,0,1,1,6,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,0,0,1,1,1,0,1,1,1,6,0.5244122965641953,0.5244122965641953,accuracy,3318,1106,42
0,0,0,1,1,0,1,1,1,1,6,0.6247739602169982,0.6247739602169982,accuracy,3318,1106,42
0,0,0,1,0,1,1,1,1,1,6,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,0,0,0,1,1,1,1,1,1,6,0.6292947558770343,0.6292947558770343,accuracy,3318,1106,42
1,1,1,1,1,1,1,0,0,0,7,0.6690777576853526,0.6690777576853526,accuracy,3318,1106,42
1,1,1,1,1,1,0,1,0,0,7,0.5904159132007233,0.5904159132007233,accuracy,3318,1106,42
1,1,1,1,1,1,0,0,1,0,7,0.5913200723327305,0.5913200723327305,accuracy,3318,1106,42
1,1,1,1,1,1,0,0,0,1,7,0.6039783001808319,0.6039783001808319,accuracy,3318,1106,42
1,1,1,1,1,0,1,1,0,0,7,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,1,1,1,1,0,1,0,1,0,7,0.6609403254972875,0.6609403254972875,accuracy,3318,1106,42
1,1,1,1,1,0,1,0,0,1,7,0.6600361663652803,0.6600361663652803,accuracy,3318,1106,42
1,1,1,1,1,0,0,1,1,0,7,0.5858951175406871,0.5858951175406871,accuracy,3318,1106,42
1,1,1,1,1,0,0,1,0,1,7,0.5795660036166366,0.5795660036166366,accuracy,3318,1106,42
1,1,1,1,1,0,0,0,1,1,7,0.5904159132007233,0.5904159132007233,accuracy,3318,1106,42
1,1,1,1,0,1,1,1,0,0,7,0.666365280289331,0.666365280289331,accuracy,3318,1106,42
1,1,1,1,0,1,1,0,1,0,7,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,1,1,1,0,1,1,0,0,1,7,0.659132007233273,0.659132007233273,accuracy,3318,1106,42
1,1,1,1,0,1,0,1,1,0,7,0.5831826401446655,0.5831826401446655,accuracy,3318,1106,42
1,1,1,1,0,1,0,1,0,1,7,0.5786618444846293,0.5786618444846293,accuracy,3318,1106,42
1,1,1,1,0,1,0,0,1,1,7,0.5795660036166366,0.5795660036166366,accuracy,3318,1106,42
1,1,1,1,0,0,1,1,1,0,7,0.6555153707052441,0.6555153707052441,accuracy,3318,1106,42
1,1,1,1,0,0,1,1,0,1,7,0.6582278481012658,0.6582278481012658,accuracy,3318,1106,42
1,1,1,1,0,0,1,0,1,1,7,0.6582278481012658,0.6582278481012658,accuracy,3318,1106,42
1,1,1,1,0,0,0,1,1,1,7,0.5705244122965641,0.5705244122965641,accuracy,3318,1106,42
1,1,1,0,1,1,1,1,0,0,7,0.666365280289331,0.666365280289331,accuracy,3318,1106,42
1,1,1,0,1,1,1,0,1,0,7,0.6699819168173599,0.6699819168173599,accuracy,3318,1106,42
1,1,1,0,1,1,1,0,0,1,7,0.6627486437613019,0.6627486437613019,accuracy,3318,1106,42
1,1,1,0,1,1,0,1,1,0,7,0.5822784810126582,0.5822784810126582,accuracy,3318,1106,42
1,1,1,0,1,1,0,1,0,1,7,0.5786618444846293,0.5786618444846293,accuracy,3318,1106,42
1,1,1,0,1,1,0,0,1,1,7,0.5858951175406871,0.5858951175406871,accuracy,3318,1106,42
1,1,1,0,1,0,1,1,1,0,7,0.6482820976491862,0.6482820976491862,accuracy,3318,1106,42
1,1,1,0,1,0,1,1,0,1,7,0.6464737793851718,0.6464737793851718,accuracy,3318,1106,42
1,1,1,0,1,0,1,0,1,1,7,0.6564195298372514,0.6564195298372514,accuracy,3318,1106,42
1,1,1,0,1,0,0,1,1,1,7,0.5705244122965641,0.5705244122965641,accuracy,3318,1106,42
1,1,1,0,0,1,1,1,1,0,7,0.659132007233273,0.659132007233273,accuracy,3318,1106,42
1,1,1,0,0,1,1,1,0,1,7,0.6627486437613019,0.6627486437613019,accuracy,3318,1106,42
1,1,1,0,0,1,1,0,1,1,7,0.6537070524412296,0.6537070524412296,accuracy,3318,1106,42
1,1,1,0,0,1,0,1,1,1,7,0.5632911392405063,0.5632911392405063,accuracy,3318,1106,42
1,1,1,0,0,0,1,1,1,1,7,0.6446654611211573,0.6446654611211573,accuracy,3318,1106,42
1,1,0,1,1,1,1,1,0,0,7,0.6681735985533453,0.6681735985533453,accuracy,3318,1106,42
1,1,0,1,1,1,1,0,1,0,7,0.6699819168173599,0.6699819168173599,accuracy,3318,1106,42
1,1,0,1,1,1,1,0,0,1,7,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,1,0,1,1,1,0,1,1,0,7,0.5949367088607594,0.5949367088607594,accuracy,3318,1106,42
1,1,0,1,1,1,0,1,0,1,7,0.5867992766726944,0.5867992766726944,accuracy,3318,1106,42
1,1,0,1,1,1,0,0,1,1,7,0.5958408679927667,0.5958408679927667,accuracy,3318,1106,42
1,1,0,1,1,0,1,1,1,0,7,0.6537070524412296,0.6537070524412296,accuracy,3318,1106,42
1,1,0,1,1,0,1,1,0,1,7,0.6546112115732369,0.6546112115732369,accuracy,3318,1106,42
1,1,0,1,1,0,1,0,1,1,7,0.6528028933092225,0.6528028933092225,accuracy,3318,1106,42
1,1,0,1,1,0,0,1,1,1,7,0.5786618444846293,0.5786618444846293,accuracy,3318,1106,42
1,1,0,1,0,1,1,1,1,0,7,0.6609403254972875,0.6609403254972875,accuracy,3318,1106,42
1,1,0,1,0,1,1,1,0,1,7,0.6582278481012658,0.6582278481012658,accuracy,3318,1106,42
1,1,0,1,0,1,1,0,1,1,7,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,1,0,1,0,1,0,1,1,1,7,0.5705244122965641,0.5705244122965641,accuracy,3318,1106,42
1,1,0,1,0,0,1,1,1,1,7,0.6528028933092225,0.6528028933092225,accuracy,3318,1106,42
1,1,0,0,1,1,1,1,1,0,7,0.6609403254972875,0.6609403254972875,accuracy,3318,1106,42
1,1,0,0,1,1,1,1,0,1,7,0.6555153707052441,0.6555153707052441,accuracy,3318,1106,42
1,1,0,0,1,1,1,0,1,1,7,0.6609403254972875,0.6609403254972875,accuracy,3318,1106,42
1,1,0,0,1,1,0,1,1,1,7,0.5723327305605787,0.5723327305605787,accuracy,3318,1106,42
1,1,0,0,1,0,1,1,1,1,7,0.6464737793851718,0.6464737793851718,accuracy,3318,1106,42
1,1,0,0,0,1,1,1,1,1,7,0.650994575045208,0.650994575045208,accuracy,3318,1106,42
1,0,1,1,1,1,1,1,0,0,7,0.666365280289331,0.666365280289331,accuracy,3318,1106,42
1,0,1,1,1,1,1,0,1,0,7,0.6681735985533453,0.6681735985533453,accuracy,3318,1106,42
1,0,1,1,1,1,1,0,0,1,7,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,0,1,1,1,1,0,1,1,0,7,0.5895117540687161,0.5895117540687161,accuracy,3318,1106,42
1,0,1,1,1,1,0,1,0,1,7,0.5840867992766727,0.5840867992766727,accuracy,3318,1106,42
1,0,1,1,1,1,0,0,1,1,7,0.5840867992766727,0.5840867992766727,accuracy,3318,1106,42
1,0,1,1,1,0,1,1,1,0,7,0.6482820976491862,0.6482820976491862,accuracy,3318,1106,42
1,0,1,1,1,0,1,1,0,1,7,0.6464737793851718,0.6464737793851718,accuracy,3318,1106,42
1,0,1,1,1,0,1,0,1,1,7,0.6555153707052441,0.6555153707052441,accuracy,3318,1106,42
1,0,1,1,1,0,0,1,1,1,7,0.5777576853526221,0.5777576853526221,accuracy,3318,1106,42
1,0,1,1,0,1,1,1,1,0,7,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,0,1,1,0,1,1,1,0,1,7,0.6627486437613019,0.6627486437613019,accuracy,3318,1106,42
1,0,1,1,0,1,1,0,1,1,7,0.6546112115732369,0.6546112115732369,accuracy,3318,1106,42
1,0,1,1,0,1,0,1,1,1,7,0.566003616636528,0.566003616636528,accuracy,3318,1106,42
1,0,1,1,0,0,1,1,1,1,7,0.6428571428571429,0.6428571428571429,accuracy,3318,1106,42
1,0,1,0,1,1,1,1,1,0,7,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,0,1,0,1,1,1,1,0,1,7,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,0,1,0,1,1,1,0,1,1,7,0.6564195298372514,0.6564195298372514,accuracy,3318,1106,42
1,0,1,0,1,1,0,1,1,1,7,0.5777576853526221,0.5777576853526221,accuracy,3318,1106,42
1,0,1,0,1,0,1,1,1,1,7,0.6365280289330922,0.6365280289330922,accuracy,3318,1106,42
1,0,1,0,0,1,1,1,1,1,7,0.6473779385171791,0.6473779385171791,accuracy,3318,1106,42
1,0,0,1,1,1,1,1,1,0,7,0.6600361663652803,0.6600361663652803,accuracy,3318,1106,42
1,0,0,1,1,1,1,1,0,1,7,0.6555153707052441,0.6555153707052441,accuracy,3318,1106,42
1,0,0,1,1,1,1,0,1,1,7,0.6582278481012658,0.6582278481012658,accuracy,3318,1106,42
1,0,0,1,1,1,0,1,1,1,7,0.5768535262206148,0.5768535262206148,accuracy,3318,1106,42
1,0,0,1,1,0,1,1,1,1,7,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,0,0,1,0,1,1,1,1,1,7,0.659132007233273,0.659132007233273,accuracy,3318,1106,42
1,0,0,0,1,1,1,1,1,1,7,0.6455696202531646,0.6455696202531646,accuracy,3318,1106,42
0,1,1,1,1,1,1,1,0,0,7,0.6428571428571429,0.6428571428571429,accuracy,3318,1106,42
0,1,1,1,1,1,1,0,1,0,7,0.6500904159132007,0.6500904159132007,accuracy,3318,1106,42
0,1,1,1,1,1,1,0,0,1,7,0.6500904159132007,0.6500904159132007,accuracy,3318,1106,42
0,1,1,1,1,1,0,1,1,0,7,0.5180831826401446,0.5180831826401446,accuracy,3318,1106,42
0,1,1,1,1,1,0,1,0,1,7,0.5226039783001808,0.5226039783001808,accuracy,3318,1106,42
0,1,1,1,1,1,0,0,1,1,7,0.5361663652802894,0.5361663652802894,accuracy,3318,1106,42
0,1,1,1,1,0,1,1,1,0,7,0.6410488245931284,0.6410488245931284,accuracy,3318,1106,42
0,1,1,1,1,0,1,1,0,1,7,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,1,1,1,0,1,0,1,1,7,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,1,1,1,1,0,0,1,1,1,7,0.5099457504520796,0.5099457504520796,accuracy,3318,1106,42
0,1,1,1,0,1,1,1,1,0,7,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
0,1,1,1,0,1,1,1,0,1,7,0.6464737793851718,0.6464737793851718,accuracy,3318,1106,42
0,1,1,1,0,1,1,0,1,1,7,0.6428571428571429,0.6428571428571429,accuracy,3318,1106,42
0,1,1,1,0,1,0,1,1,1,7,0.5253164556962026,0.5253164556962026,accuracy,3318,1106,42
0,1,1,1,0,0,1,1,1,1,7,0.6247739602169982,0.6247739602169982,accuracy,3318,1106,42
0,1,1,0,1,1,1,1,1,0,7,0.64376130198915,0.64376130198915,accuracy,3318,1106,42
0,1,1,0,1,1,1,1,0,1,7,0.6383363471971067,0.6383363471971067,accuracy,3318,1106,42
0,1,1,0,1,1,1,0,1,1,7,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,1,1,0,1,1,0,1,1,1,7,0.5253164556962026,0.5253164556962026,accuracy,3318,1106,42
0,1,1,0,1,0,1,1,1,1,7,0.6392405063291139,0.6392405063291139,accuracy,3318,1106,42
0,1,1,0,0,1,1,1,1,1,7,0.6401446654611211,0.6401446654611211,accuracy,3318,1106,42
0,1,0,1,1,1,1,1,1,0,7,0.6383363471971067,0.6383363471971067,accuracy,3318,1106,42
0,1,0,1,1,1,1,1,0,1,7,0.6419529837251357,0.6419529837251357,accuracy,3318,1106,42
0,1,0,1,1,1,1,0,1,1,7,0.6455696202531646,0.6455696202531646,accuracy,3318,1106,42
0,1,0,1,1,1,0,1,1,1,7,0.5325497287522604,0.5325497287522604,accuracy,3318,1106,42
0,1,0,1,1,0,1,1,1,1,7,0.6274864376130199,0.6274864376130199,accuracy,3318,1106,42
0,1,0,1,0,1,1,1,1,1,7,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,1,0,0,1,1,1,1,1,1,7,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,0,1,1,1,1,1,1,1,0,7,0.6329113924050633,0.6329113924050633,accuracy,3318,1106,42
0,0,1,1,1,1,1,1,0,1,7,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
0,0,1,1,1,1,1,0,1,1,7,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
0,0,1,1,1,1,0,1,1,1,7,0.5162748643761302,0.5162748643761302,accuracy,3318,1106,42
0,0,1,1,1,0,1,1,1,1,7,0.6283905967450272,0.6283905967450272,accuracy,3318,1106,42
0,0,1,1,0,1,1,1,1,1,7,0.6301989150090416,0.6301989150090416,accuracy,3318,1106,42
0,0,1,0,1,1,1,1,1,1,7,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
0,0,0,1,1,1,1,1,1,1,7,0.6374321880650995,0.6374321880650995,accuracy,3318,1106,42
1,1,1,1,1,1,1,1,0,0,8,0.674502712477396,0.674502712477396,accuracy,3318,1106,42
1,1,1,1,1,1,1,0,1,0,8,0.6735985533453888,0.6735985533453888,accuracy,3318,1106,42
1,1,1,1,1,1,1,0,0,1,8,0.6717902350813744,0.6717902350813744,accuracy,3318,1106,42
1,1,1,1,1,1,0,1,1,0,8,0.596745027124774,0.596745027124774,accuracy,3318,1106,42
1,1,1,1,1,1,0,1,0,1,8,0.5976491862567812,0.5976491862567812,accuracy,3318,1106,42
1,1,1,1,1,1,0,0,1,1,8,0.5994575045207957,0.5994575045207957,accuracy,3318,1106,42
1,1,1,1,1,0,1,1,1,0,8,0.6564195298372514,0.6564195298372514,accuracy,3318,1106,42
1,1,1,1,1,0,1,1,0,1,8,0.666365280289331,0.666365280289331,accuracy,3318,1106,42
1,1,1,1,1,0,1,0,1,1,8,0.6600361663652803,0.6600361663652803,accuracy,3318,1106,42
1,1,1,1,1,0,0,1,1,1,8,0.5904159132007233,0.5904159132007233,accuracy,3318,1106,42
1,1,1,1,0,1,1,1,1,0,8,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,1,1,1,0,1,1,1,0,1,8,0.6636528028933092,0.6636528028933092,accuracy,3318,1106,42
1,1,1,1,0,1,1,0,1,1,8,0.6654611211573237,0.6654611211573237,accuracy,3318,1106,42
1,1,1,1,0,1,0,1,1,1,8,0.5822784810126582,0.5822784810126582,accuracy,3318,1106,42
1,1,1,1,0,0,1,1,1,1,8,0.6528028933092225,0.6528028933092225,accuracy,3318,1106,42
1,1,1,0,1,1,1,1,1,0,8,0.6636528028933092,0.6636528028933092,accuracy,3318,1106,42
1,1,1,0,1,1,1,1,0,1,8,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,1,1,0,1,1,1,0,1,1,8,0.6627486437613019,0.6627486437613019,accuracy,3318,1106,42
1,1,1,0,1,1,0,1,1,1,8,0.5768535262206148,0.5768535262206148,accuracy,3318,1106,42
1,1,1,0,1,0,1,1,1,1,8,0.650994575045208,0.650994575045208,accuracy,3318,1106,42
1,1,1,0,0,1,1,1,1,1,8,0.6582278481012658,0.6582278481012658,accuracy,3318,1106,42
1,1,0,1,1,1,1,1,1,0,8,0.6600361663652803,0.6600361663652803,accuracy,3318,1106,42
1,1,0,1,1,1,1,1,0,1,8,0.6636528028933092,0.6636528028933092,accuracy,3318,1106,42
1,1,0,1,1,1,1,0,1,1,8,0.6672694394213382,0.6672694394213382,accuracy,3318,1106,42
1,1,0,1,1,1,0,1,1,1,8,0.5877034358047016,0.5877034358047016,accuracy,3318,1106,42
1,1,0,1,1,0,1,1,1,1,8,0.6518987341772152,0.6518987341772152,accuracy,3318,1106,42
1,1,0,1,0,1,1,1,1,1,8,0.6618444846292948,0.6618444846292948,accuracy,3318,1106,42
1,1,0,0,1,1,1,1,1,1,8,0.6546112115732369,0.6546112115732369,accuracy,3318,1106,42
1,0,1,1,1,1,1,1,1,0,8,0.6654611211573237,0.6654611211573237,accuracy,3318,1106,42
1,0,1,1,1,1,1,1,0,1,8,0.6708860759493671,0.6708860759493671,accuracy,3318,1106,42
1,0,1,1,1,1,1,0,1,1,8,0.6645569620253164,0.6645569620253164,accuracy,3318,1106,42
1,0,1,1,1,1,0,1,1,1,8,0.5840867992766727,0.5840867992766727,accuracy,3318,1106,42
1,0,1,1,1,0,1,1,1,1,8,0.6455696202531646,0.6455696202531646,accuracy,3318,1106,42
1,0,1,1,0,1,1,1,1,1,8,0.6555153707052441,0.6555153707052441,accuracy,3318,1106,42
1,0,1,0,1,1,1,1,1,1,8,0.6573236889692586,0.6573236889692586,accuracy,3318,1106,42
1,0,0,1,1,1,1,1,1,1,8,0.6537070524412296,0.6537070524412296,accuracy,3318,1106,42
0,1,1,1,1,1,1,1,1,0,8,0.6392405063291139,0.6392405063291139,accuracy,3318,1106,42
0,1,1,1,1,1,1,1,0,1,8,0.6546112115732369,0.6546112115732369,accuracy,3318,1106,42
0,1,1,1,1,1,1,0,1,1,8,0.6537070524412296,0.6537070524412296,accuracy,3318,1106,42
0,1,1,1,1,1,0,1,1,1,8,0.5189873417721519,0.5189873417721519,accuracy,3318,1106,42
0,1,1,1,1,0,1,1,1,1,8,0.6301989150090416,0.6301989150090416,accuracy,3318,1106,42
0,1,1,1,0,1,1,1,1,1,8,0.6410488245931284,0.6410488245931284,accuracy,3318,1106,42
0,1,1,0,1,1,1,1,1,1,8,0.6329113924050633,0.6329113924050633,accuracy,3318,1106,42
0,1,0,1,1,1,1,1,1,1,8,0.635623869801085,0.635623869801085,accuracy,3318,1106,42
0,0,1,1,1,1,1,1,1,1,8,0.6347197106690777,0.6347197106690777,accuracy,3318,1106,42
1,1,1,1,1,1,1,1,1,0,9,0.6717902350813744,0.6717902350813744,accuracy,3318,1106,42
1,1,1,1,1,1,1,1,0,1,9,0.6681735985533453,0.6681735985533453,accuracy,3318,1106,42
1,1,1,1,1,1,1,0,1,1,9,0.666365280289331,0.666365280289331,accuracy,3318,1106,42
1,1,1,1,1,1,0,1,1,1,9,0.5949367088607594,0.5949367088607594,accuracy,3318,1106,42
1,1,1,1,1,0,1,1,1,1,9,0.6645569620253164,0.6645569620253164,accuracy,3318,1106,42
1,1,1,1,0,1,1,1,1,1,9,0.6627486437613019,0.6627486437613019,accuracy,3318,1106,42
1,1,1,0,1,1,1,1,1,1,9,0.6636528028933092,0.6636528028933092,accuracy,3318,1106,42
1,1,0,1,1,1,1,1,1,1,9,0.6654611211573237,0.6654611211573237,accuracy,3318,1106,42
1,0,1,1,1,1,1,1,1,1,9,0.6672694394213382,0.6672694394213382,accuracy,3318,1106,42
0,1,1,1,1,1,1,1,1,1,9,0.6491862567811935,0.6491862567811935,accuracy,3318,1106,42
1,1,1,1,1,1,1,1,1,1,10,0.6672694394213382,0.6672694394213382,accuracy,3318,1106,42
