C1M_on,C2M_on,C3M_on,C4M_on,C5M_on,C6M_on,C7M_on,C8EV_on,E1_on,H3_on,H6M_on,V3_on,V4_on,order,value,abs_value,metric,n_train,coalition_id,class_id,k_selected,class_score_max,class_score_min,class_size
0,0,1,1,1,0,1,1,1,1,1,1,0,9,1.0660000000000005,1.0660000000000005,rt_mean_next_mean,2,C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,0,1,1,1,1,0,1,1,1,1,1,0,9,1.177878136200717,1.177878136200717,rt_mean_next_mean,3,C3M_on|C4M_on|C5M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,0,1,1,1,1,1,1,0,0,1,0,0,7,1.1393548387096777,1.1393548387096777,rt_mean_next_mean,1,C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,0,1,1,1,1,1,1,0,0,1,1,0,8,0.874505376344086,0.874505376344086,rt_mean_next_mean,2,C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,0,1,1,1,1,1,1,0,1,1,0,0,8,0.9610752688172044,0.9610752688172044,rt_mean_next_mean,5,C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,0,0,0,1,1,0,3,1.1316505376344086,1.1316505376344086,rt_mean_next_mean,2,C2M_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,0,0,0,1,0,1,1,0,4,0.0,0.0,rt_mean_next_mean,2,C2M_on|E1_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
0,1,0,0,0,0,0,0,1,0,1,1,1,5,0.0,0.0,rt_mean_next_mean,3,C2M_on|E1_on|H6M_on|V3_on|V4_on,1,10,0.2043620071684588,0.0,30
0,1,0,0,0,0,0,0,1,1,1,1,0,5,0.9257388632872504,0.9257388632872504,rt_mean_next_mean,7,C2M_on|E1_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,0,1,1,1,1,1,6,0.9838548387096776,0.9838548387096776,rt_mean_next_mean,2,C2M_on|E1_on|H3_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,1,0,0,1,1,0,4,0.7961605674527875,0.7961605674527875,rt_mean_next_mean,17,C2M_on|C8EV_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,0,0,0,0,0,1,0,0,1,1,1,5,0.060016129032258,0.060016129032258,rt_mean_next_mean,2,C2M_on|C8EV_on|H6M_on|V3_on|V4_on,1,10,0.2043620071684588,0.0,30
0,1,0,0,0,0,0,1,0,1,1,0,0,4,1.1283333333333334,1.1283333333333334,rt_mean_next_mean,1,C2M_on|C8EV_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,0,0,1,0,1,1,1,0,5,0.9691397849462364,0.9691397849462364,rt_mean_next_mean,3,C2M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,1,0,1,1,1,1,6,0.9349333333333334,0.9349333333333334,rt_mean_next_mean,5,C2M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,1,1,0,1,0,0,4,0.9702258064516128,0.9702258064516128,rt_mean_next_mean,6,C2M_on|C8EV_on|E1_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,0,0,0,0,1,1,0,1,1,0,5,0.7245967741935484,0.7245967741935484,rt_mean_next_mean,2,C2M_on|C8EV_on|E1_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,0,0,0,0,0,1,1,0,1,1,1,6,0.531,0.531,rt_mean_next_mean,3,C2M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,0,0,0,0,0,1,1,1,1,1,0,6,0.8496290322580645,0.8496290322580645,rt_mean_next_mean,8,C2M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,0,0,0,0,0,1,1,1,1,1,1,7,1.022706093189964,1.022706093189964,rt_mean_next_mean,3,C2M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,0,0,0,0,1,1,0,1,1,1,0,6,1.1271236559139786,1.1271236559139786,rt_mean_next_mean,2,C2M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,0,1,1,1,0,1,1,0,6,0.8630702764976959,0.8630702764976959,rt_mean_next_mean,2,C2M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,0,0,0,1,0,0,0,0,0,0,0,2,1.2006666666666668,1.2006666666666668,rt_mean_next_mean,1,C2M_on|C6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,1,0,0,1,1,1,1,1,7,1.2138709677419357,1.2138709677419357,rt_mean_next_mean,1,C2M_on|C6M_on|E1_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,1,0,1,0,0,1,1,1,6,1.0773172043010752,1.0773172043010752,rt_mean_next_mean,2,C2M_on|C6M_on|C8EV_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,0,0,0,1,0,1,0,1,1,1,0,6,1.259733870967742,1.259733870967742,rt_mean_next_mean,4,C2M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,0,1,0,1,1,1,1,0,0,6,0.3080645161290323,0.3080645161290323,rt_mean_next_mean,1,C2M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,0,0,0,1,1,1,0,1,1,1,1,8,0.8148924731182796,0.8148924731182796,rt_mean_next_mean,4,C2M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,0,0,1,0,0,1,0,0,1,1,0,5,0.0717784946236559,0.0717784946236559,rt_mean_next_mean,5,C2M_on|C5M_on|C8EV_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
0,1,0,0,1,0,0,1,0,1,1,1,1,7,1.1988100358422935,1.1988100358422935,rt_mean_next_mean,3,C2M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,0,1,0,0,1,1,1,1,1,1,8,0.5917569892473118,0.5917569892473118,rt_mean_next_mean,5,C2M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,0,0,1,1,1,1,0,0,1,1,0,7,1.264,1.264,rt_mean_next_mean,1,C2M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,1,0,0,0,0,1,1,1,1,0,6,0.2737670250896057,0.2737670250896057,rt_mean_next_mean,3,C2M_on|C4M_on|E1_on|H3_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,0,1,0,0,0,1,0,1,1,0,0,5,1.179032258064516,1.179032258064516,rt_mean_next_mean,1,C2M_on|C4M_on|C8EV_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,0,1,0,0,0,1,1,1,1,0,0,6,1.03,1.03,rt_mean_next_mean,1,C2M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,0,1,0,0,0,1,1,1,1,1,1,8,0.9050716845878136,0.9050716845878136,rt_mean_next_mean,3,C2M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,0,1,0,0,1,1,1,1,1,1,1,9,1.0729032258064517,1.0729032258064517,rt_mean_next_mean,1,C2M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,0,1,0,1,0,1,0,1,1,1,0,7,0.9182142857142858,0.9182142857142858,rt_mean_next_mean,1,C2M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,0,1,1,0,0,1,0,0,1,1,0,6,0.7245483870967742,0.7245483870967742,rt_mean_next_mean,2,C2M_on|C4M_on|C5M_on|C8EV_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,0,1,1,0,0,1,1,1,1,1,1,9,0.7932142857142858,0.7932142857142858,rt_mean_next_mean,1,C2M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,0,0,0,0,1,0,0,0,1,0,4,1.4603225806451614,1.4603225806451614,rt_mean_next_mean,1,C2M_on|C3M_on|C8EV_on|V3_on,9,10,1.4780645161290322,1.2796774193548388,21
0,1,1,0,0,0,0,1,0,0,1,0,0,4,0.8208271889400922,0.8208271889400922,rt_mean_next_mean,4,C2M_on|C3M_on|C8EV_on|H6M_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,0,0,1,0,0,1,1,0,5,1.1475806451612904,1.1475806451612904,rt_mean_next_mean,2,C2M_on|C3M_on|C8EV_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,0,0,0,0,1,0,0,1,1,1,6,0.7107688172043012,0.7107688172043012,rt_mean_next_mean,4,C2M_on|C3M_on|C8EV_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,0,0,0,0,1,0,1,1,1,0,6,0.8227864823348694,0.8227864823348694,rt_mean_next_mean,7,C2M_on|C3M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,0,0,1,1,0,1,1,0,6,0.8889408602150537,0.8889408602150537,rt_mean_next_mean,2,C2M_on|C3M_on|C8EV_on|E1_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,0,0,1,1,0,1,1,1,7,0.0006666666666666,0.0006666666666666,rt_mean_next_mean,2,C2M_on|C3M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,1,10,0.2043620071684588,0.0,30
0,1,1,0,0,0,0,1,1,1,1,1,0,7,0.7388490783410139,0.7388490783410139,rt_mean_next_mean,8,C2M_on|C3M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,0,0,0,0,1,1,1,1,1,1,8,0.03,0.03,rt_mean_next_mean,1,C2M_on|C3M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,1,10,0.2043620071684588,0.0,30
0,1,1,0,0,0,1,1,0,0,1,1,0,6,0.4439032258064516,0.4439032258064516,rt_mean_next_mean,8,C2M_on|C3M_on|C7M_on|C8EV_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,1,0,0,0,1,1,0,1,1,0,0,6,1.1951612903225808,1.1951612903225808,rt_mean_next_mean,1,C2M_on|C3M_on|C7M_on|C8EV_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,0,0,0,1,1,0,1,1,1,0,7,0.432258064516129,0.432258064516129,rt_mean_next_mean,1,C2M_on|C3M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,1,0,0,0,1,1,1,0,1,1,1,8,0.8522580645161291,0.8522580645161291,rt_mean_next_mean,1,C2M_on|C3M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,1,0,1,0,0,1,1,0,6,0.015,0.015,rt_mean_next_mean,1,C2M_on|C3M_on|C6M_on|C8EV_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
0,1,1,0,0,1,0,1,0,1,1,1,0,7,0.719,0.719,rt_mean_next_mean,1,C2M_on|C3M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,0,0,1,0,1,1,1,1,1,0,8,0.955,0.955,rt_mean_next_mean,1,C2M_on|C3M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,0,0,1,1,1,0,0,1,1,0,7,0.5691612903225807,0.5691612903225807,rt_mean_next_mean,2,C2M_on|C3M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,0,0,1,1,1,0,1,1,0,0,7,0.7693548387096775,0.7693548387096775,rt_mean_next_mean,1,C2M_on|C3M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,0,0,1,1,1,0,1,1,1,0,8,0.8956935483870968,0.8956935483870968,rt_mean_next_mean,2,C2M_on|C3M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,1,1,1,0,1,1,1,1,9,0.8683010752688172,0.8683010752688172,rt_mean_next_mean,4,C2M_on|C3M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,0,1,1,1,1,1,1,1,1,10,0.1695663082437276,0.1695663082437276,rt_mean_next_mean,3,C2M_on|C3M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,1,10,0.2043620071684588,0.0,30
0,1,1,0,1,0,0,0,0,0,1,1,0,5,1.0703548387096773,1.0703548387096773,rt_mean_next_mean,5,C2M_on|C3M_on|C5M_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,0,1,0,0,0,0,1,1,1,1,7,1.2400537634408604,1.2400537634408604,rt_mean_next_mean,2,C2M_on|C3M_on|C5M_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,0,1,0,0,1,0,0,1,1,0,6,1.0864960500329164,1.0864960500329164,rt_mean_next_mean,7,C2M_on|C3M_on|C5M_on|C8EV_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,0,1,0,0,1,0,1,1,1,0,7,0.8709677419354839,0.8709677419354839,rt_mean_next_mean,1,C2M_on|C3M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,0,1,0,0,1,0,1,1,1,1,8,1.1640322580645162,1.1640322580645162,rt_mean_next_mean,2,C2M_on|C3M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,0,1,0,0,1,1,1,1,1,1,9,0.516774193548387,0.516774193548387,rt_mean_next_mean,1,C2M_on|C3M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,0,0,0,0,0,1,1,0,5,1.019032258064516,1.019032258064516,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,0,0,0,0,0,1,1,1,0,6,0.8242811059907834,0.8242811059907834,rt_mean_next_mean,7,C2M_on|C3M_on|C4M_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,0,0,1,0,0,1,1,0,6,0.5516515456989247,0.5516515456989247,rt_mean_next_mean,32,C2M_on|C3M_on|C4M_on|C8EV_on|H6M_on|V3_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,0,0,1,0,0,1,1,1,7,0.655834182229768,0.655834182229768,rt_mean_next_mean,19,C2M_on|C3M_on|C4M_on|C8EV_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,0,0,1,0,1,0,0,0,5,1.6786666666666668,1.6786666666666668,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C8EV_on|H3_on,10,10,1.7748387096774194,1.52,11
0,1,1,1,0,0,0,1,0,1,0,1,1,7,0.8312903225806452,0.8312903225806452,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C8EV_on|H3_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,0,0,1,0,1,1,0,0,6,1.2175,1.2175,rt_mean_next_mean,4,C2M_on|C3M_on|C4M_on|C8EV_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,0,0,1,0,1,1,1,0,7,0.8135957421274962,0.8135957421274962,rt_mean_next_mean,32,C2M_on|C3M_on|C4M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,0,0,1,0,1,1,1,1,8,0.7231174261819423,0.7231174261819423,rt_mean_next_mean,9,C2M_on|C3M_on|C4M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,1,0,0,0,1,1,0,1,1,0,7,0.9879501865262236,0.9879501865262236,rt_mean_next_mean,14,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,0,0,1,1,0,1,1,1,8,0.541347499573306,0.541347499573306,rt_mean_next_mean,9,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,0,0,1,1,1,0,0,0,6,1.198,1.198,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,0,0,1,1,1,1,0,0,7,1.1618387096774194,1.1618387096774194,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,0,0,1,1,1,1,1,0,8,1.0303931617140738,1.0303931617140738,rt_mean_next_mean,29,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,0,0,0,1,1,1,1,1,1,9,0.7530384024577572,0.7530384024577572,rt_mean_next_mean,7,C2M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,1,0,0,1,1,0,1,1,1,0,8,1.241,1.241,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,0,1,1,1,1,1,1,0,9,1.3409677419354835,1.3409677419354835,rt_mean_next_mean,4,C2M_on|C3M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,9,10,1.4780645161290322,1.2796774193548388,21
0,1,1,1,0,0,1,1,1,1,1,1,1,10,1.024333333333333,1.024333333333333,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,0,1,0,1,0,0,1,0,0,6,0.817741935483871,0.817741935483871,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H6M_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,1,0,1,0,0,1,1,0,7,0.9865102589422866,0.9865102589422866,rt_mean_next_mean,14,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,1,0,1,0,0,1,1,1,8,0.954163082437276,0.954163082437276,rt_mean_next_mean,6,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,1,0,1,0,1,1,0,0,7,0.9052460317460316,0.9052460317460316,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,1,0,1,0,1,1,1,0,8,0.9597065647990944,0.9597065647990944,rt_mean_next_mean,38,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,1,0,1,0,1,1,1,1,9,0.6348387096774194,0.6348387096774194,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,1,0,1,1,0,1,1,0,8,0.9896666666666668,0.9896666666666668,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,1,0,1,1,0,1,1,1,9,0.4539324116743472,0.4539324116743472,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,1,1,0,1,0,1,1,1,1,0,0,8,1.188279569892473,1.188279569892473,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,1,0,1,1,1,1,1,0,9,0.8650714285714286,0.8650714285714286,rt_mean_next_mean,18,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,0,1,0,1,1,1,1,1,1,10,0.5518279569892474,0.5518279569892474,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,1,1,0,0,0,1,1,0,7,0.3816129032258064,0.3816129032258064,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,1,1,0,1,1,1,0,0,1,1,0,8,1.0102044107965766,1.0102044107965766,rt_mean_next_mean,7,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,0,1,1,1,0,0,1,1,1,9,0.5490437788018433,0.5490437788018433,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,1,1,1,0,1,1,1,0,9,0.7441935483870968,0.7441935483870968,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,1,0,1,1,1,0,1,1,1,1,10,0.6685232974910394,0.6685232974910394,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,0,1,1,1,1,0,1,1,0,9,1.1388709677419353,1.1388709677419353,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,1,1,1,1,0,1,1,1,10,0.6893118279569892,0.6893118279569892,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,1,0,1,1,1,1,1,0,0,0,8,1.042,1.042,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,0,1,1,1,1,1,1,0,0,9,1.229,1.229,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,0,1,1,1,1,1,1,1,0,10,0.9506076366030284,0.9506076366030284,rt_mean_next_mean,14,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,0,1,1,1,1,1,1,1,1,11,1.1371428571428572,1.1371428571428572,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,1,0,0,1,0,0,1,1,0,7,0.2043620071684588,0.2043620071684588,rt_mean_next_mean,6,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
0,1,1,1,1,0,0,1,0,1,1,0,0,7,0.5726785714285714,0.5726785714285714,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,1,0,0,1,0,1,1,1,0,8,0.9113333333333332,0.9113333333333332,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,1,0,0,1,0,1,1,1,1,9,1.068736559139785,1.068736559139785,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,1,0,0,1,1,1,1,0,0,8,0.523,0.523,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
0,1,1,1,1,0,0,1,1,1,1,1,0,9,1.1208231780167264,1.1208231780167264,rt_mean_next_mean,9,C2M_on|C3M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,1,0,1,1,0,1,1,1,0,9,0.8080637480798771,0.8080637480798771,rt_mean_next_mean,4,C2M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
